Province,Country,Date,Confirmed,Deaths,Recovered
"Summit, UT",US,2020-03-04,0,0,0
"Summit, UT",US,2020-03-03,0,0,0
"Summit, UT",US,2020-03-02,0,0,0
"Summit, UT",US,2020-03-01,0,0,0
"Summit, UT",US,2020-02-29,0,0,0
"Summit, UT",US,2020-02-28,0,0,0
"Summit, UT",US,2020-02-27,0,0,0
"Summit, UT",US,2020-02-26,0,0,0
"Summit, UT",US,2020-02-25,0,0,0
"Summit, UT",US,2020-02-24,0,0,0
"Summit, UT",US,2020-02-23,0,0,0
"Summit, UT",US,2020-02-22,0,0,0
"Summit, UT",US,2020-02-21,0,0,0
"Summit, UT",US,2020-02-20,0,0,0
"Summit, UT",US,2020-02-19,0,0,0
"Summit, UT",US,2020-02-18,0,0,0
"Summit, UT",US,2020-02-17,0,0,0
"Summit, UT",US,2020-02-16,0,0,0
"Summit, UT",US,2020-02-15,0,0,0
"Summit, UT",US,2020-02-14,0,0,0
"Summit, UT",US,2020-02-13,0,0,0
"Summit, UT",US,2020-02-12,0,0,0
"Summit, UT",US,2020-02-11,0,0,0
"Summit, UT",US,2020-02-10,0,0,0
"Summit, UT",US,2020-02-09,0,0,0
"Summit, UT",US,2020-02-08,0,0,0
"Summit, UT",US,2020-02-07,0,0,0
"Summit, UT",US,2020-02-06,0,0,0
"Summit, UT",US,2020-02-05,0,0,0
"Summit, UT",US,2020-02-04,0,0,0
"Summit, UT",US,2020-02-03,0,0,0
"Summit, UT",US,2020-02-02,0,0,0
"Summit, UT",US,2020-02-01,0,0,0
"Summit, UT",US,2020-01-31,0,0,0
"Summit, UT",US,2020-01-30,0,0,0
"Summit, UT",US,2020-01-29,0,0,0
"Summit, UT",US,2020-01-28,0,0,0
"Summit, UT",US,2020-01-27,0,0,0
"Summit, UT",US,2020-01-26,0,0,0
"Summit, UT",US,2020-01-25,0,0,0
"Summit, UT",US,2020-01-24,0,0,0
"Summit, UT",US,2020-01-23,0,0,0
"Summit, UT",US,2020-01-22,0,0,0
"Tarrant, TX",US,2020-03-23,NA,NA,NA
"Tarrant, TX",US,2020-03-22,0,0,0
"Tarrant, TX",US,2020-03-21,0,0,0
"Tarrant, TX",US,2020-03-20,0,0,0
"Tarrant, TX",US,2020-03-19,0,0,0
"Tarrant, TX",US,2020-03-18,0,0,0
"Tarrant, TX",US,2020-03-17,0,0,0
"Tarrant, TX",US,2020-03-16,0,0,0
"Tarrant, TX",US,2020-03-15,0,0,0
"Tarrant, TX",US,2020-03-14,0,0,0
"Tarrant, TX",US,2020-03-13,0,0,0
"Tarrant, TX",US,2020-03-12,0,0,0
"Tarrant, TX",US,2020-03-11,0,0,0
"Tarrant, TX",US,2020-03-10,0,0,0
"Tarrant, TX",US,2020-03-09,0,0,0
"Tarrant, TX",US,2020-03-08,0,0,0
"Tarrant, TX",US,2020-03-07,0,0,0
"Tarrant, TX",US,2020-03-06,0,0,0
"Tarrant, TX",US,2020-03-05,0,0,0
"Tarrant, TX",US,2020-03-04,0,0,0
"Tarrant, TX",US,2020-03-03,0,0,0
"Tarrant, TX",US,2020-03-02,0,0,0
"Tarrant, TX",US,2020-03-01,0,0,0
"Tarrant, TX",US,2020-02-29,0,0,0
"Tarrant, TX",US,2020-02-28,0,0,0
"Tarrant, TX",US,2020-02-27,0,0,0
"Tarrant, TX",US,2020-02-26,0,0,0
"Tarrant, TX",US,2020-02-25,0,0,0
"Tarrant, TX",US,2020-02-24,0,0,0
"Tarrant, TX",US,2020-02-23,0,0,0
"Tarrant, TX",US,2020-02-22,0,0,0
"Tarrant, TX",US,2020-02-21,0,0,0
"Tarrant, TX",US,2020-02-20,0,0,0
"Tarrant, TX",US,2020-02-19,0,0,0
"Tarrant, TX",US,2020-02-18,0,0,0
"Tarrant, TX",US,2020-02-17,0,0,0
"Tarrant, TX",US,2020-02-16,0,0,0
"Tarrant, TX",US,2020-02-15,0,0,0
"Tarrant, TX",US,2020-02-14,0,0,0
"Tarrant, TX",US,2020-02-13,0,0,0
"Tarrant, TX",US,2020-02-12,0,0,0
"Tarrant, TX",US,2020-02-11,0,0,0
"Tarrant, TX",US,2020-02-10,0,0,0
"Tarrant, TX",US,2020-02-09,0,0,0
"Tarrant, TX",US,2020-02-08,0,0,0
"Tarrant, TX",US,2020-02-07,0,0,0
"Tarrant, TX",US,2020-02-06,0,0,0
"Tarrant, TX",US,2020-02-05,0,0,0
"Tarrant, TX",US,2020-02-04,0,0,0
"Tarrant, TX",US,2020-02-03,0,0,0
"Tarrant, TX",US,2020-02-02,0,0,0
"Tarrant, TX",US,2020-02-01,0,0,0
"Tarrant, TX",US,2020-01-31,0,0,0
"Tarrant, TX",US,2020-01-30,0,0,0
"Tarrant, TX",US,2020-01-29,0,0,0
"Tarrant, TX",US,2020-01-28,0,0,0
"Tarrant, TX",US,2020-01-27,0,0,0
"Tarrant, TX",US,2020-01-26,0,0,0
"Tarrant, TX",US,2020-01-25,0,0,0
"Tarrant, TX",US,2020-01-24,0,0,0
"Tarrant, TX",US,2020-01-23,0,0,0
"Tarrant, TX",US,2020-01-22,0,0,0
Tennessee,US,2020-03-23,505,2,0
Tennessee,US,2020-03-22,505,2,0
Tennessee,US,2020-03-21,371,1,0
Tennessee,US,2020-03-20,233,0,0
Tennessee,US,2020-03-19,154,0,0
Tennessee,US,2020-03-18,79,0,0
Tennessee,US,2020-03-17,74,0,0
Tennessee,US,2020-03-16,52,0,0
Tennessee,US,2020-03-15,39,0,0
Tennessee,US,2020-03-14,32,0,0
Tennessee,US,2020-03-13,26,0,0
Tennessee,US,2020-03-12,18,0,0
Tennessee,US,2020-03-11,9,0,0
Tennessee,US,2020-03-10,7,0,0
Tennessee,US,2020-03-09,0,0,0
Tennessee,US,2020-03-08,0,0,0
Tennessee,US,2020-03-07,0,0,0
Tennessee,US,2020-03-06,0,0,0
Tennessee,US,2020-03-05,0,0,0
Tennessee,US,2020-03-04,0,0,0
Tennessee,US,2020-03-03,0,0,0
Tennessee,US,2020-03-02,0,0,0
Tennessee,US,2020-03-01,0,0,0
Tennessee,US,2020-02-29,0,0,0
Tennessee,US,2020-02-28,0,0,0
Tennessee,US,2020-02-27,0,0,0
Tennessee,US,2020-02-26,0,0,0
Tennessee,US,2020-02-25,0,0,0
Tennessee,US,2020-02-24,0,0,0
Tennessee,US,2020-02-23,0,0,0
Tennessee,US,2020-02-22,0,0,0
Tennessee,US,2020-02-21,0,0,0
Tennessee,US,2020-02-20,0,0,0
Tennessee,US,2020-02-19,0,0,0
Tennessee,US,2020-02-18,0,0,0
Tennessee,US,2020-02-17,0,0,0
Tennessee,US,2020-02-16,0,0,0
Tennessee,US,2020-02-15,0,0,0
Tennessee,US,2020-02-14,0,0,0
Tennessee,US,2020-02-13,0,0,0
Tennessee,US,2020-02-12,0,0,0
Tennessee,US,2020-02-11,0,0,0
Tennessee,US,2020-02-10,0,0,0
Tennessee,US,2020-02-09,0,0,0
Tennessee,US,2020-02-08,0,0,0
Tennessee,US,2020-02-07,0,0,0
Tennessee,US,2020-02-06,0,0,0
Tennessee,US,2020-02-05,0,0,0
Tennessee,US,2020-02-04,0,0,0
Tennessee,US,2020-02-03,0,0,0
Tennessee,US,2020-02-02,0,0,0
Tennessee,US,2020-02-01,0,0,0
Tennessee,US,2020-01-31,0,0,0
Tennessee,US,2020-01-30,0,0,0
Tennessee,US,2020-01-29,0,0,0
Tennessee,US,2020-01-28,0,0,0
Tennessee,US,2020-01-27,0,0,0
Tennessee,US,2020-01-26,0,0,0
Tennessee,US,2020-01-25,0,0,0
Tennessee,US,2020-01-24,0,0,0
Tennessee,US,2020-01-23,0,0,0
Tennessee,US,2020-01-22,0,0,0
Texas,US,2020-03-23,627,6,0
Texas,US,2020-03-22,627,6,0
Texas,US,2020-03-21,581,5,0
Texas,US,2020-03-20,394,5,0
Texas,US,2020-03-19,260,5,0
Texas,US,2020-03-18,173,3,0
Texas,US,2020-03-17,110,1,0
Texas,US,2020-03-16,85,0,0
Texas,US,2020-03-15,72,0,0
Texas,US,2020-03-14,57,0,0
Texas,US,2020-03-13,43,0,0
Texas,US,2020-03-12,27,0,0
Texas,US,2020-03-11,21,0,0
Texas,US,2020-03-10,13,0,0
Texas,US,2020-03-09,0,0,0
Texas,US,2020-03-08,0,0,0
Texas,US,2020-03-07,0,0,0
Texas,US,2020-03-06,0,0,0
Texas,US,2020-03-05,0,0,0
Texas,US,2020-03-04,0,0,0
Texas,US,2020-03-03,0,0,0
Texas,US,2020-03-02,0,0,0
Texas,US,2020-03-01,0,0,0
Texas,US,2020-02-29,0,0,0
Texas,US,2020-02-28,0,0,0
Texas,US,2020-02-27,0,0,0
Texas,US,2020-02-26,0,0,0
Texas,US,2020-02-25,0,0,0
Texas,US,2020-02-24,0,0,0
Texas,US,2020-02-23,0,0,0
Texas,US,2020-02-22,0,0,0
Texas,US,2020-02-21,0,0,0
Texas,US,2020-02-20,0,0,0
Texas,US,2020-02-19,0,0,0
Texas,US,2020-02-18,0,0,0
Texas,US,2020-02-17,0,0,0
Texas,US,2020-02-16,0,0,0
Texas,US,2020-02-15,0,0,0
Texas,US,2020-02-14,0,0,0
Texas,US,2020-02-13,0,0,0
Texas,US,2020-02-12,0,0,0
Texas,US,2020-02-11,0,0,0
Texas,US,2020-02-10,0,0,0
Texas,US,2020-02-09,0,0,0
Texas,US,2020-02-08,0,0,0
Texas,US,2020-02-07,0,0,0
Texas,US,2020-02-06,0,0,0
Texas,US,2020-02-05,0,0,0
Texas,US,2020-02-04,0,0,0
Texas,US,2020-02-03,0,0,0
Texas,US,2020-02-02,0,0,0
Texas,US,2020-02-01,0,0,0
Texas,US,2020-01-31,0,0,0
Texas,US,2020-01-30,0,0,0
Texas,US,2020-01-29,0,0,0
Texas,US,2020-01-28,0,0,0
Texas,US,2020-01-27,0,0,0
Texas,US,2020-01-26,0,0,0
Texas,US,2020-01-25,0,0,0
Texas,US,2020-01-24,0,0,0
Texas,US,2020-01-23,0,0,0
Texas,US,2020-01-22,0,0,0
"Thurston, WA",US,2020-03-23,NA,NA,NA
"Thurston, WA",US,2020-03-22,0,0,0
"Thurston, WA",US,2020-03-21,0,0,0
"Thurston, WA",US,2020-03-20,0,0,0
"Thurston, WA",US,2020-03-19,0,0,0
"Thurston, WA",US,2020-03-18,0,0,0
"Thurston, WA",US,2020-03-17,0,0,0
"Thurston, WA",US,2020-03-16,0,0,0
"Thurston, WA",US,2020-03-15,0,0,0
"Thurston, WA",US,2020-03-14,0,0,0
"Thurston, WA",US,2020-03-13,0,0,0
"Thurston, WA",US,2020-03-12,0,0,0
"Thurston, WA",US,2020-03-11,0,0,0
"Thurston, WA",US,2020-03-10,0,0,0
"Thurston, WA",US,2020-03-09,0,0,0
"Thurston, WA",US,2020-03-08,0,0,0
"Thurston, WA",US,2020-03-07,0,0,0
"Thurston, WA",US,2020-03-06,0,0,0
"Thurston, WA",US,2020-03-05,0,0,0
"Thurston, WA",US,2020-03-04,0,0,0
"Thurston, WA",US,2020-03-03,0,0,0
"Thurston, WA",US,2020-03-02,0,0,0
"Thurston, WA",US,2020-03-01,0,0,0
"Thurston, WA",US,2020-02-29,0,0,0
"Thurston, WA",US,2020-02-28,0,0,0
"Thurston, WA",US,2020-02-27,0,0,0
"Thurston, WA",US,2020-02-26,0,0,0
"Thurston, WA",US,2020-02-25,0,0,0
"Thurston, WA",US,2020-02-24,0,0,0
"Thurston, WA",US,2020-02-23,0,0,0
"Thurston, WA",US,2020-02-22,0,0,0
"Thurston, WA",US,2020-02-21,0,0,0
"Thurston, WA",US,2020-02-20,0,0,0
"Thurston, WA",US,2020-02-19,0,0,0
"Thurston, WA",US,2020-02-18,0,0,0
"Thurston, WA",US,2020-02-17,0,0,0
"Thurston, WA",US,2020-02-16,0,0,0
"Thurston, WA",US,2020-02-15,0,0,0
"Thurston, WA",US,2020-02-14,0,0,0
"Thurston, WA",US,2020-02-13,0,0,0
"Thurston, WA",US,2020-02-12,0,0,0
"Thurston, WA",US,2020-02-11,0,0,0
"Thurston, WA",US,2020-02-10,0,0,0
"Thurston, WA",US,2020-02-09,0,0,0
"Thurston, WA",US,2020-02-08,0,0,0
"Thurston, WA",US,2020-02-07,0,0,0
"Thurston, WA",US,2020-02-06,0,0,0
"Thurston, WA",US,2020-02-05,0,0,0
"Thurston, WA",US,2020-02-04,0,0,0
"Thurston, WA",US,2020-02-03,0,0,0
"Thurston, WA",US,2020-02-02,0,0,0
"Thurston, WA",US,2020-02-01,0,0,0
"Thurston, WA",US,2020-01-31,0,0,0
"Thurston, WA",US,2020-01-30,0,0,0
"Thurston, WA",US,2020-01-29,0,0,0
"Thurston, WA",US,2020-01-28,0,0,0
"Thurston, WA",US,2020-01-27,0,0,0
"Thurston, WA",US,2020-01-26,0,0,0
"Thurston, WA",US,2020-01-25,0,0,0
"Thurston, WA",US,2020-01-24,0,0,0
"Thurston, WA",US,2020-01-23,0,0,0
"Thurston, WA",US,2020-01-22,0,0,0
"Tulsa County, OK",US,2020-03-23,NA,NA,NA
"Tulsa County, OK",US,2020-03-22,0,0,0
"Tulsa County, OK",US,2020-03-21,0,0,0
"Tulsa County, OK",US,2020-03-20,0,0,0
"Tulsa County, OK",US,2020-03-19,0,0,0
"Tulsa County, OK",US,2020-03-18,0,0,0
"Tulsa County, OK",US,2020-03-17,0,0,0
"Tulsa County, OK",US,2020-03-16,0,0,0
"Tulsa County, OK",US,2020-03-15,0,0,0
"Tulsa County, OK",US,2020-03-14,0,0,0
"Tulsa County, OK",US,2020-03-13,0,0,0
"Tulsa County, OK",US,2020-03-12,0,0,0
"Tulsa County, OK",US,2020-03-11,0,0,0
"Tulsa County, OK",US,2020-03-10,0,0,0
"Tulsa County, OK",US,2020-03-09,1,0,0
"Tulsa County, OK",US,2020-03-08,1,0,0
"Tulsa County, OK",US,2020-03-07,1,0,0
"Tulsa County, OK",US,2020-03-06,0,0,0
"Tulsa County, OK",US,2020-03-05,0,0,0
"Tulsa County, OK",US,2020-03-04,0,0,0
"Tulsa County, OK",US,2020-03-03,0,0,0
"Tulsa County, OK",US,2020-03-02,0,0,0
"Tulsa County, OK",US,2020-03-01,0,0,0
"Tulsa County, OK",US,2020-02-29,0,0,0
"Tulsa County, OK",US,2020-02-28,0,0,0
"Tulsa County, OK",US,2020-02-27,0,0,0
"Tulsa County, OK",US,2020-02-26,0,0,0
"Tulsa County, OK",US,2020-02-25,0,0,0
"Tulsa County, OK",US,2020-02-24,0,0,0
"Tulsa County, OK",US,2020-02-23,0,0,0
"Tulsa County, OK",US,2020-02-22,0,0,0
"Tulsa County, OK",US,2020-02-21,0,0,0
"Tulsa County, OK",US,2020-02-20,0,0,0
"Tulsa County, OK",US,2020-02-19,0,0,0
"Tulsa County, OK",US,2020-02-18,0,0,0
"Tulsa County, OK",US,2020-02-17,0,0,0
"Tulsa County, OK",US,2020-02-16,0,0,0
"Tulsa County, OK",US,2020-02-15,0,0,0
"Tulsa County, OK",US,2020-02-14,0,0,0
"Tulsa County, OK",US,2020-02-13,0,0,0
"Tulsa County, OK",US,2020-02-12,0,0,0
"Tulsa County, OK",US,2020-02-11,0,0,0
"Tulsa County, OK",US,2020-02-10,0,0,0
"Tulsa County, OK",US,2020-02-09,0,0,0
"Tulsa County, OK",US,2020-02-08,0,0,0
"Tulsa County, OK",US,2020-02-07,0,0,0
"Tulsa County, OK",US,2020-02-06,0,0,0
"Tulsa County, OK",US,2020-02-05,0,0,0
"Tulsa County, OK",US,2020-02-04,0,0,0
"Tulsa County, OK",US,2020-02-03,0,0,0
"Tulsa County, OK",US,2020-02-02,0,0,0
"Tulsa County, OK",US,2020-02-01,0,0,0
"Tulsa County, OK",US,2020-01-31,0,0,0
"Tulsa County, OK",US,2020-01-30,0,0,0
"Tulsa County, OK",US,2020-01-29,0,0,0
"Tulsa County, OK",US,2020-01-28,0,0,0
"Tulsa County, OK",US,2020-01-27,0,0,0
"Tulsa County, OK",US,2020-01-26,0,0,0
"Tulsa County, OK",US,2020-01-25,0,0,0
"Tulsa County, OK",US,2020-01-24,0,0,0
"Tulsa County, OK",US,2020-01-23,0,0,0
"Tulsa County, OK",US,2020-01-22,0,0,0
"Ulster County, NY",US,2020-03-23,NA,NA,NA
"Ulster County, NY",US,2020-03-22,0,0,0
"Ulster County, NY",US,2020-03-21,0,0,0
"Ulster County, NY",US,2020-03-20,0,0,0
"Ulster County, NY",US,2020-03-19,0,0,0
"Ulster County, NY",US,2020-03-18,0,0,0
"Ulster County, NY",US,2020-03-17,0,0,0
"Ulster County, NY",US,2020-03-16,0,0,0
"Ulster County, NY",US,2020-03-15,0,0,0
"Ulster County, NY",US,2020-03-14,0,0,0
"Ulster County, NY",US,2020-03-13,0,0,0
"Ulster County, NY",US,2020-03-12,0,0,0
"Ulster County, NY",US,2020-03-11,0,0,0
"Ulster County, NY",US,2020-03-10,0,0,0
"Ulster County, NY",US,2020-03-09,1,0,0
"Ulster County, NY",US,2020-03-08,1,0,0
"Ulster County, NY",US,2020-03-07,0,0,0
"Ulster County, NY",US,2020-03-06,0,0,0
"Ulster County, NY",US,2020-03-05,0,0,0
"Ulster County, NY",US,2020-03-04,0,0,0
"Ulster County, NY",US,2020-03-03,0,0,0
"Ulster County, NY",US,2020-03-02,0,0,0
"Ulster County, NY",US,2020-03-01,0,0,0
"Ulster County, NY",US,2020-02-29,0,0,0
"Ulster County, NY",US,2020-02-28,0,0,0
"Ulster County, NY",US,2020-02-27,0,0,0
"Ulster County, NY",US,2020-02-26,0,0,0
"Ulster County, NY",US,2020-02-25,0,0,0
"Ulster County, NY",US,2020-02-24,0,0,0
"Ulster County, NY",US,2020-02-23,0,0,0
"Ulster County, NY",US,2020-02-22,0,0,0
"Ulster County, NY",US,2020-02-21,0,0,0
"Ulster County, NY",US,2020-02-20,0,0,0
"Ulster County, NY",US,2020-02-19,0,0,0
"Ulster County, NY",US,2020-02-18,0,0,0
"Ulster County, NY",US,2020-02-17,0,0,0
"Ulster County, NY",US,2020-02-16,0,0,0
"Ulster County, NY",US,2020-02-15,0,0,0
"Ulster County, NY",US,2020-02-14,0,0,0
"Ulster County, NY",US,2020-02-13,0,0,0
"Ulster County, NY",US,2020-02-12,0,0,0
"Ulster County, NY",US,2020-02-11,0,0,0
"Ulster County, NY",US,2020-02-10,0,0,0
"Ulster County, NY",US,2020-02-09,0,0,0
"Ulster County, NY",US,2020-02-08,0,0,0
"Ulster County, NY",US,2020-02-07,0,0,0
"Ulster County, NY",US,2020-02-06,0,0,0
"Ulster County, NY",US,2020-02-05,0,0,0
"Ulster County, NY",US,2020-02-04,0,0,0
"Ulster County, NY",US,2020-02-03,0,0,0
"Ulster County, NY",US,2020-02-02,0,0,0
"Ulster County, NY",US,2020-02-01,0,0,0
"Ulster County, NY",US,2020-01-31,0,0,0
"Ulster County, NY",US,2020-01-30,0,0,0
"Ulster County, NY",US,2020-01-29,0,0,0
"Ulster County, NY",US,2020-01-28,0,0,0
"Ulster County, NY",US,2020-01-27,0,0,0
"Ulster County, NY",US,2020-01-26,0,0,0
"Ulster County, NY",US,2020-01-25,0,0,0
"Ulster County, NY",US,2020-01-24,0,0,0
"Ulster County, NY",US,2020-01-23,0,0,0
"Ulster County, NY",US,2020-01-22,0,0,0
"Umatilla, OR",US,2020-03-23,NA,NA,NA
"Umatilla, OR",US,2020-03-22,0,0,0
"Umatilla, OR",US,2020-03-21,0,0,0
"Umatilla, OR",US,2020-03-20,0,0,0
"Umatilla, OR",US,2020-03-19,0,0,0
"Umatilla, OR",US,2020-03-18,0,0,0
"Umatilla, OR",US,2020-03-17,0,0,0
"Umatilla, OR",US,2020-03-16,0,0,0
"Umatilla, OR",US,2020-03-15,0,0,0
"Umatilla, OR",US,2020-03-14,0,0,0
"Umatilla, OR",US,2020-03-13,0,0,0
"Umatilla, OR",US,2020-03-12,0,0,0
"Umatilla, OR",US,2020-03-11,0,0,0
"Umatilla, OR",US,2020-03-10,0,0,0
"Umatilla, OR",US,2020-03-09,1,0,0
"Umatilla, OR",US,2020-03-08,1,0,0
"Umatilla, OR",US,2020-03-07,1,0,0
"Umatilla, OR",US,2020-03-06,1,0,0
"Umatilla, OR",US,2020-03-05,1,0,0
"Umatilla, OR",US,2020-03-04,1,0,0
"Umatilla, OR",US,2020-03-03,1,0,0
"Umatilla, OR",US,2020-03-02,1,0,0
"Umatilla, OR",US,2020-03-01,0,0,0
"Umatilla, OR",US,2020-02-29,0,0,0
"Umatilla, OR",US,2020-02-28,0,0,0
"Umatilla, OR",US,2020-02-27,0,0,0
"Umatilla, OR",US,2020-02-26,0,0,0
"Umatilla, OR",US,2020-02-25,0,0,0
"Umatilla, OR",US,2020-02-24,0,0,0
"Umatilla, OR",US,2020-02-23,0,0,0
"Umatilla, OR",US,2020-02-22,0,0,0
"Umatilla, OR",US,2020-02-21,0,0,0
"Umatilla, OR",US,2020-02-20,0,0,0
"Umatilla, OR",US,2020-02-19,0,0,0
"Umatilla, OR",US,2020-02-18,0,0,0
"Umatilla, OR",US,2020-02-17,0,0,0
"Umatilla, OR",US,2020-02-16,0,0,0
"Umatilla, OR",US,2020-02-15,0,0,0
"Umatilla, OR",US,2020-02-14,0,0,0
"Umatilla, OR",US,2020-02-13,0,0,0
"Umatilla, OR",US,2020-02-12,0,0,0
"Umatilla, OR",US,2020-02-11,0,0,0
"Umatilla, OR",US,2020-02-10,0,0,0
"Umatilla, OR",US,2020-02-09,0,0,0
"Umatilla, OR",US,2020-02-08,0,0,0
"Umatilla, OR",US,2020-02-07,0,0,0
"Umatilla, OR",US,2020-02-06,0,0,0
"Umatilla, OR",US,2020-02-05,0,0,0
"Umatilla, OR",US,2020-02-04,0,0,0
"Umatilla, OR",US,2020-02-03,0,0,0
"Umatilla, OR",US,2020-02-02,0,0,0
"Umatilla, OR",US,2020-02-01,0,0,0
"Umatilla, OR",US,2020-01-31,0,0,0
"Umatilla, OR",US,2020-01-30,0,0,0
"Umatilla, OR",US,2020-01-29,0,0,0
"Umatilla, OR",US,2020-01-28,0,0,0
"Umatilla, OR",US,2020-01-27,0,0,0
"Umatilla, OR",US,2020-01-26,0,0,0
"Umatilla, OR",US,2020-01-25,0,0,0
"Umatilla, OR",US,2020-01-24,0,0,0
"Umatilla, OR",US,2020-01-23,0,0,0
"Umatilla, OR",US,2020-01-22,0,0,0
"Union, NJ",US,2020-03-23,NA,NA,NA
"Union, NJ",US,2020-03-22,0,0,0
"Union, NJ",US,2020-03-21,0,0,0
"Union, NJ",US,2020-03-20,0,0,0
"Union, NJ",US,2020-03-19,0,0,0
"Union, NJ",US,2020-03-18,0,0,0
"Union, NJ",US,2020-03-17,0,0,0
"Union, NJ",US,2020-03-16,0,0,0
"Union, NJ",US,2020-03-15,0,0,0
"Union, NJ",US,2020-03-14,0,0,0
"Union, NJ",US,2020-03-13,0,0,0
"Union, NJ",US,2020-03-12,0,0,0
"Union, NJ",US,2020-03-11,0,0,0
"Union, NJ",US,2020-03-10,0,0,0
"Union, NJ",US,2020-03-09,0,0,0
"Union, NJ",US,2020-03-08,0,0,0
"Union, NJ",US,2020-03-07,0,0,0
"Union, NJ",US,2020-03-06,0,0,0
"Union, NJ",US,2020-03-05,0,0,0
"Union, NJ",US,2020-03-04,0,0,0
"Union, NJ",US,2020-03-03,0,0,0
"Union, NJ",US,2020-03-02,0,0,0
"Union, NJ",US,2020-03-01,0,0,0
"Union, NJ",US,2020-02-29,0,0,0
"Union, NJ",US,2020-02-28,0,0,0
"Union, NJ",US,2020-02-27,0,0,0
"Union, NJ",US,2020-02-26,0,0,0
"Union, NJ",US,2020-02-25,0,0,0
"Union, NJ",US,2020-02-24,0,0,0
"Union, NJ",US,2020-02-23,0,0,0
"Union, NJ",US,2020-02-22,0,0,0
"Union, NJ",US,2020-02-21,0,0,0
"Union, NJ",US,2020-02-20,0,0,0
"Union, NJ",US,2020-02-19,0,0,0
"Union, NJ",US,2020-02-18,0,0,0
"Union, NJ",US,2020-02-17,0,0,0
"Union, NJ",US,2020-02-16,0,0,0
"Union, NJ",US,2020-02-15,0,0,0
"Union, NJ",US,2020-02-14,0,0,0
"Union, NJ",US,2020-02-13,0,0,0
"Union, NJ",US,2020-02-12,0,0,0
"Union, NJ",US,2020-02-11,0,0,0
"Union, NJ",US,2020-02-10,0,0,0
"Union, NJ",US,2020-02-09,0,0,0
"Union, NJ",US,2020-02-08,0,0,0
"Union, NJ",US,2020-02-07,0,0,0
"Union, NJ",US,2020-02-06,0,0,0
"Union, NJ",US,2020-02-05,0,0,0
"Union, NJ",US,2020-02-04,0,0,0
"Union, NJ",US,2020-02-03,0,0,0
"Union, NJ",US,2020-02-02,0,0,0
"Union, NJ",US,2020-02-01,0,0,0
"Union, NJ",US,2020-01-31,0,0,0
"Union, NJ",US,2020-01-30,0,0,0
"Union, NJ",US,2020-01-29,0,0,0
"Union, NJ",US,2020-01-28,0,0,0
"Union, NJ",US,2020-01-27,0,0,0
"Union, NJ",US,2020-01-26,0,0,0
"Union, NJ",US,2020-01-25,0,0,0
"Union, NJ",US,2020-01-24,0,0,0
"Union, NJ",US,2020-01-23,0,0,0
"Union, NJ",US,2020-01-22,0,0,0
United States Virgin Islands,US,2020-03-23,6,0,0
United States Virgin Islands,US,2020-03-22,0,0,0
United States Virgin Islands,US,2020-03-21,0,0,0
United States Virgin Islands,US,2020-03-20,0,0,0
United States Virgin Islands,US,2020-03-19,0,0,0
United States Virgin Islands,US,2020-03-18,0,0,0
United States Virgin Islands,US,2020-03-17,0,0,0
United States Virgin Islands,US,2020-03-16,0,0,0
United States Virgin Islands,US,2020-03-15,0,0,0
United States Virgin Islands,US,2020-03-14,0,0,0
United States Virgin Islands,US,2020-03-13,0,0,0
United States Virgin Islands,US,2020-03-12,0,0,0
United States Virgin Islands,US,2020-03-11,0,0,0
United States Virgin Islands,US,2020-03-10,0,0,0
United States Virgin Islands,US,2020-03-09,0,0,0
United States Virgin Islands,US,2020-03-08,0,0,0
United States Virgin Islands,US,2020-03-07,0,0,0
United States Virgin Islands,US,2020-03-06,0,0,0
United States Virgin Islands,US,2020-03-05,0,0,0
United States Virgin Islands,US,2020-03-04,0,0,0
United States Virgin Islands,US,2020-03-03,0,0,0
United States Virgin Islands,US,2020-03-02,0,0,0
United States Virgin Islands,US,2020-03-01,0,0,0
United States Virgin Islands,US,2020-02-29,0,0,0
United States Virgin Islands,US,2020-02-28,0,0,0
United States Virgin Islands,US,2020-02-27,0,0,0
United States Virgin Islands,US,2020-02-26,0,0,0
United States Virgin Islands,US,2020-02-25,0,0,0
United States Virgin Islands,US,2020-02-24,0,0,0
United States Virgin Islands,US,2020-02-23,0,0,0
United States Virgin Islands,US,2020-02-22,0,0,0
United States Virgin Islands,US,2020-02-21,0,0,0
United States Virgin Islands,US,2020-02-20,0,0,0
United States Virgin Islands,US,2020-02-19,0,0,0
United States Virgin Islands,US,2020-02-18,0,0,0
United States Virgin Islands,US,2020-02-17,0,0,0
United States Virgin Islands,US,2020-02-16,0,0,0
United States Virgin Islands,US,2020-02-15,0,0,0
United States Virgin Islands,US,2020-02-14,0,0,0
United States Virgin Islands,US,2020-02-13,0,0,0
United States Virgin Islands,US,2020-02-12,0,0,0
United States Virgin Islands,US,2020-02-11,0,0,0
United States Virgin Islands,US,2020-02-10,0,0,0
United States Virgin Islands,US,2020-02-09,0,0,0
United States Virgin Islands,US,2020-02-08,0,0,0
United States Virgin Islands,US,2020-02-07,0,0,0
United States Virgin Islands,US,2020-02-06,0,0,0
United States Virgin Islands,US,2020-02-05,0,0,0
United States Virgin Islands,US,2020-02-04,0,0,0
United States Virgin Islands,US,2020-02-03,0,0,0
United States Virgin Islands,US,2020-02-02,0,0,0
United States Virgin Islands,US,2020-02-01,0,0,0
